C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_56_563.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_56_563.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_56_563.jpg,0,0,0,6.099269E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_56_700.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_56_700.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_56_700.jpg,0,0,0,2.313932E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_56_826.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_56_826.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_56_826.jpg,0,0,0,4.675895E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_56_958.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_56_958.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_56_958.jpg,0,0,0,1.111276E-05
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_083.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_083.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_083.jpg,0,0,0,9.19028E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_214.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_214.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_214.jpg,0,0,0,4.713809E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_339.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_339.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_339.jpg,0,0,0,1.688647E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_468.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_468.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_468.jpg,0,0,0,1.484265E-05
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_534.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_534.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_534.jpg,0,0,0,9.317477E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_662.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_662.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_662.jpg,0,0,0,3.670983E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_793.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_793.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_793.jpg,0,0,0,1.224418E-05
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_862.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_862.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_862.jpg,0,0,0,2.562435E-07
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_57_985.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_57_985.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_57_985.jpg,0,0,0,1.381268E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_130.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_130.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_130.jpg,0,0.3876102,0,0.3836896
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_262.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_262.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_262.jpg,-0.15,0.7774881,0,1.458267
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_371.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_371.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_371.jpg,-0.45,1,0,2.81757
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_504.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_504.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_504.jpg,-0.8000001,1,0,4.404272
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_633.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_633.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_633.jpg,-0.8010277,1,0,5.74057
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_763.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_763.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_763.jpg,-0.4100815,0.6090538,0,6.9184
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_58_891.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_58_891.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_58_891.jpg,-0.0265591,0.2255314,0,7.313421
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_022.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_022.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_022.jpg,0,0,0,7.247397
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_152.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_152.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_152.jpg,0,0.3941091,0,7.564162
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_221.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_221.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_221.jpg,-0.2,0.5968713,0,8.059738
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_344.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_344.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_344.jpg,-0.5000001,0.966588,0,9.136778
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_410.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_410.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_410.jpg,-0.6500001,1,0,9.750838
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_541.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_541.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_541.jpg,-0.3836142,0.6091528,0,10.85673
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_673.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_673.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_673.jpg,0,0.613669,0,11.33334
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_820.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_820.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_820.jpg,-0.15,0.9985729,0,12.79776
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_54_59_949.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_54_59_949.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_54_59_949.jpg,-0.45,0.8046589,0,13.98478
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_025.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_025.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_025.jpg,-0.379506,0.602332,0,14.39361
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_150.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_150.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_150.jpg,0,0.2033698,0,14.66634
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_219.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_219.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_219.jpg,0,0,0,14.57096
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_346.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_346.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_346.jpg,0,0,0,14.39171
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_478.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_478.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_478.jpg,-0.35,0.389142,0,14.48715
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_605.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_605.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_605.jpg,-0.009186558,0.009186558,0,14.41041
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_733.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_733.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_733.jpg,0,0,0,14.23461
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_857.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_857.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_857.jpg,0,0,0,14.31595
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_00_985.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_00_985.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_00_985.jpg,-0.15,0.1925397,0,14.17823
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_01_112.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_01_112.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_01_112.jpg,-0.1894035,0.1894035,0,14.36247
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_55_01_245.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_55_01_245.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_55_01_245.jpg,0,0,0,14.0448
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_41_476.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_41_476.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_41_476.jpg,0,0,0,4.51305E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_41_607.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_41_607.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_41_607.jpg,0,0,0,4.370595E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_41_741.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_41_741.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_41_741.jpg,0,0,0,1.790003E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_41_874.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_41_874.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_41_874.jpg,0,0,0,4.001946E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_003.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_003.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_003.jpg,0,0,0,1.628201E-05
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_072.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_072.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_072.jpg,0,0,0,1.683511E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_204.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_204.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_204.jpg,0,0,0,4.210894E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_338.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_338.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_338.jpg,0,0,0,3.810563E-07
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_466.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_466.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_466.jpg,0,0,0,4.708739E-06
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_621.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_621.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_621.jpg,-0.15,0.4001742,0,0.461918
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_696.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_696.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_696.jpg,-0.3,0.6036804,0,0.8733127
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_759.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_759.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_759.jpg,-0.5000001,0.8117007,0,1.591399
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_830.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_830.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_830.jpg,-0.6500001,1,0,2.241308
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_907.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_907.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_907.jpg,-0.8500001,1,0,3.119837
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_42_955.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_42_955.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_42_955.jpg,-0.7745809,0.7745809,0,3.838617
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_024.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_024.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_024.jpg,-0.5645845,0.5645845,0,4.242022
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_096.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_096.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_096.jpg,-0.3501277,0.3501277,0,4.560691
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_166.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_166.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_166.jpg,-0.138277,0.138277,0,4.640544
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_241.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_241.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_241.jpg,0,0,0,4.604497
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_312.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_312.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_312.jpg,0,0,0,4.567389
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_382.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_382.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_382.jpg,-0.15,0.2158704,0,4.685157
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_453.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_453.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_453.jpg,-0.35,0.4275921,0,5.037399
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_526.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_526.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_526.jpg,-0.5000001,0.6468915,0,5.445748
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_600.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_600.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_600.jpg,-0.4262463,0.4262463,0,5.823083
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_670.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_670.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_670.jpg,-0.2154978,0.2154978,0,5.958001
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_742.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_742.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_742.jpg,-0.0007949844,0.0007949844,0,5.910852
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_815.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_815.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_815.jpg,0,0,0,5.863036
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_888.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_888.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_888.jpg,0,0,0,5.827646
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_43_959.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_43_959.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_43_959.jpg,-0.2,0.2125449,0,5.968807
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_028.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_028.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_028.jpg,-0.35,0.4223709,0,6.212924
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_103.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_103.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_103.jpg,-0.5500001,0.2004612,0,6.333547
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_177.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_177.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_177.jpg,-0.4232187,0,0,6.296052
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_246.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_246.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_246.jpg,-0.214614,0,0,6.260883
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_320.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_320.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_320.jpg,0,0,0,6.19826
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_392.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_392.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_392.jpg,-0.2,0.2168808,0,6.341935
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_464.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_464.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_464.jpg,-0.35,0.4358385,0,6.592604
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_537.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_537.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_537.jpg,-0.5500001,0.6505326,0,7.117707
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_609.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_609.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_609.jpg,-0.4325193,0.4325193,0,7.402541
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_681.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_681.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_681.jpg,-0.2172012,0.2172012,0,7.570999
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_757.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_757.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_757.jpg,0,0,0,7.510891
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_826.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_826.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_826.jpg,-0.15,0,0,7.463319
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_898.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_898.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_898.jpg,-0.35,0.211023,0,7.572627
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_44_970.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_44_970.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_44_970.jpg,-0.5000001,0.4313967,0,7.795638
C:\Users\Armaan\Desktop\abc\IMG\center_2020_08_03_21_56_45_043.jpg,C:\Users\Armaan\Desktop\abc\IMG\left_2020_08_03_21_56_45_043.jpg,C:\Users\Armaan\Desktop\abc\IMG\right_2020_08_03_21_56_45_043.jpg,-0.7,0.6478557,0,8.283294
